id,key,value,type 
4719278718,reservation,yes,reservatio
4719278718,takeaway,yes,takeawa
4719278718,website,https://www.notyouraveragejoes.com/locations/maryland/silver-spring/,websit
4723382135,city,Kensington,addr
4723382135,housenumber,3731 B,addr
4723382135,postcode,20895,addr
4723382135,state,MD,addr
4723382135,street,University Boulevard West,addr
4723382135,name,Silver Cycles Express,nam
4723382135,opening_hours,"Mo-Fr 10:00-18:30, Sa 10:00-17:00, Su off",opening_hour
4723382135,phone,1-301-962-5577,phon
4723382135,bicycle:repair,yes,service
4723382135,bicycle:retail,yes,service
4723382135,shop,bicycle,sho
4723382135,website,https://www.silvercycles.com/,websit
4723906137,historic,boundary_stone,histori
4723906137,name,Garden Club of America Entrance Marker,nam
4723906137,nrhp,08000347,ref
4725407703,amenity,bench,amenit
4725407704,amenity,bench,amenit
4725407721,amenity,parking,amenit
4725407721,name,Spring Mill Back Lot,nam
4725407740,leisure,picnic_table,leisur
4725407740,name,The Benches,nam
4725407741,amenity,place_of_worship,amenit
4725407741,name,Kemp Mill Synagogue,nam
4725407741,religion,jewish,religio
4725439237,historic,boundary_stone,histori
4725439237,name,Northeast Number 2 Boundary Marker,nam
4725439237,nhrp,96001257,ref
4728171430,leisure,sports_centre,leisur
4728171430,name,Cedarbrook,nam
4728171430,sport,swimming,spor
4731348759,amenity,bicycle_rental,amenit
4731348759,capacity,11,capacit
4731348759,name,Offutt Ln & Chevy Chase Dr,nam
4731348759,network,CapitalBikeShare,networ
4731348759,ref,32029,re
4731348759,source,dcgis,sourc
4731350198,amenity,bicycle_rental,amenit
4731350198,capacity,11,capacit
4731350198,name,Woodmont Ave & Strathmore St,nam
4731350198,network,CapitalBikeShare,networ
4731350198,ref,32055,re
4731350198,source,dcgis,sourc
4741827338,city,Silver Spring,addr
4741827338,housenumber,2462,addr
4741827338,postcode,20902,addr
4741827338,state,MD,addr
4741827338,street,Ennalls Avenue,addr
4741827338,amenity,restaurant,amenit
4741827338,facebook,https://www.facebook.com/kantutas/,contact
4741827338,cuisine,bolivian,cuisin
4741827338,name,Kantuta's Restaurant,nam
4741827338,phone,+1-301-929-2865,phon
4742938127,name,linden lane 2403,nam
4742938127,en,linden lane 2403,name
4742938127,tourism,artwork,touris
4753209857,leisure,park,leisur
4753209857,name,Long Branch Park trailhead,nam
4753209858,bench,no,benc
4753209858,highway,bus_stop,highwa
4753209858,operator,Ride-On,operato
4753209858,shelter,no,shelte
4753209859,bench,no,benc
4753209859,highway,bus_stop,highwa
4753209859,operator,Ride-On,operato
4753209859,shelter,no,shelte
4795730484,natural,tree,natura
4795730485,natural,tree,natura
4795730486,natural,tree,natura
4795730487,natural,tree,natura
4795730488,natural,tree,natura
4795730489,natural,tree,natura
4795730490,natural,tree,natura
4795730491,natural,tree,natura
4795730492,natural,tree,natura
4795730493,natural,tree,natura
4795730494,natural,tree,natura
4795730495,natural,tree,natura
4795730496,natural,tree,natura
4795730497,natural,tree,natura
4800056137,amenity,bbq,amenit
4800056138,amenity,bbq,amenit
4800056139,amenity,bench,amenit
4800056140,amenity,bench,amenit
4800056141,amenity,bench,amenit
4800056142,amenity,bench,amenit
4800056143,amenity,bench,amenit
4800056144,amenity,bench,amenit
4800056145,amenity,bench,amenit
4800056146,amenity,bench,amenit
4800056147,amenity,bench,amenit
4800056148,amenity,bench,amenit
4800056149,amenity,bench,amenit
4800056150,amenity,bench,amenit
4800056151,amenity,bench,amenit
4800056152,amenity,bench,amenit
4800056153,amenity,bench,amenit
4800056154,amenity,bench,amenit
4800056155,amenity,bench,amenit
4800056156,amenity,bench,amenit
4800056157,amenity,bench,amenit
4804038768,entrance,yes,entranc
4804038770,entrance,yes,entranc
4804038778,entrance,yes,entranc
4804038782,entrance,yes,entranc
4804038784,entrance,yes,entranc
4805991338,amenity,bench,amenit
4805991339,amenity,bench,amenit
4805991340,amenity,bench,amenit
4805991341,amenity,bench,amenit
4805991342,amenity,bench,amenit
4805991343,amenity,bicycle_parking,amenit
4805991344,amenity,bicycle_parking,amenit
4805991345,amenity,bicycle_parking,amenit
4805991346,amenity,bicycle_parking,amenit
4805991347,amenity,bench,amenit
4805991348,amenity,bench,amenit
4805991349,amenity,bench,amenit
4805991350,amenity,bench,amenit
4805991381,amenity,clock,amenit
4806703286,entrance,yes,entranc
4806703288,entrance,yes,entranc
4806703289,entrance,yes,entranc
4806703317,entrance,yes,entranc
4807863299,amenity,bench,amenit
4807863300,natural,tree,natura
4807863301,natural,tree,natura
4807863302,leisure,picnic_table,leisur
4807863303,leisure,picnic_table,leisur
4807863304,amenity,bicycle_parking,amenit
4807863305,amenity,bicycle_parking,amenit
4807863306,natural,tree,natura
4807863308,amenity,bicycle_parking,amenit
4807863309,amenity,bicycle_parking,amenit
4810854270,highway,traffic_signals,highwa
4818774772,highway,traffic_signals,highwa
4818774772,traffic_signals,signal,traffic_signal
4829089494,entrance,yes,entranc
4829089494,source,walking survey 4/2017,sourc
4829089504,city,Bethesda,addr
4829089504,country,US,addr
4829089504,housenumber,4936,addr
4829089504,postcode,20814,addr
4829089504,state,MD,addr
4829089504,street,Fairmont Avenue,addr
4829089504,entrance,yes,entranc
4829089504,source,walking survey 4/2017,sourc
4829089506,amenity,parking_entrance,amenit
4829089506,source,walking survey 4/2017,sourc
4829089507,city,Bethesda,addr
4829089507,country,US,addr
4829089507,housenumber,4920,addr
4829089507,postcode,20814,addr
4829089507,state,MD,addr
4829089507,street,Fairmont Avenue,addr
4829089507,entrance,yes,entranc
4829089507,source,walking survey 4/2017,sourc
4829089515,city,Bethesda,addr
4829089515,country,US,addr
4829089515,housenumber,4904,addr
4829089515,postcode,20814,addr
4829089515,state,MD,addr
4829089515,street,Fairmont Avenue,addr
4829089515,amenity,restaurant,amenit
4829089515,cuisine,steak_house,cuisin
4829089515,entrance,yes,entranc
4829089515,name,Medium Rare,nam
4829089515,source,walking survey 4/2017,sourc
4829089515,website,www.mediumrarerestaurant.com,websit
4829089725,barrier,bollard,barrie
4829089736,city,Bethesda,addr
4829089736,country,US,addr
4829089736,housenumber,4918,addr
4829089736,postcode,20814,addr
4829089736,state,MD,addr
4829089736,street,Fairmont Avenue,addr
4829089736,entrance,yes,entranc
4829089736,source,walking survey 4/2017,sourc
4829089738,city,Bethesda,addr
4829089738,country,US,addr
4829089738,housenumber,7700,addr
4829089738,postcode,20814,addr
4829089738,state,MD,addr
4829089738,street,Norfolk Avenue,addr
4829089738,entrance,yes,entranc
4829089738,source,walking survey 4/2017,sourc
4829089746,city,Bethesda,addr
4829089746,country,US,addr
4829089746,housenumber,4920,addr
4829089746,postcode,20814,addr
4829089746,state,MD,addr
4829089746,street,Fairmont Avenue,addr
4829089746,entrance,yes,entranc
4829089746,source,walking survey 4/2017,sourc
4829089752,city,Bethesda,addr
4829089752,country,US,addr
4829089752,housenumber,4948,addr
4829089752,postcode,20814,addr
4829089752,state,MD,addr
4829089752,street,Fairmont Avenue,addr
4829089752,amenity,restaurant,amenit
4829089752,cuisine,italian,cuisin
4829089752,entrance,yes,entranc
4829089752,name,Positano Ristorante,nam
4829089752,source,walking survey 4/2017,sourc
4829089752,website,www.epositano.com/,websit
4829113870,city,Bethesda,addr
4829113870,country,US,addr
4829113870,housenumber,4901,addr
4829113870,postcode,20814,addr
4829113870,state,MD,addr
4829113870,street,Fairmont Avenue,addr
4829113870,amenity,restaurant,amenit
4829113870,cuisine,burger,cuisin
4829113870,entrance,yes,entranc
4829113870,name,Bold Bite,nam
4829113870,source,walking survey 4/2017,sourc
4829113870,website,http://www.boldbite.net/,websit
4829131349,amenity,parking_entrance,amenit
4829131349,source,walking survey 4/2017,sourc
4829739066,city,Bethesda,addr
4829739066,country,US,addr
4829739066,housenumber,4931,addr
4829739066,postcode,20814,addr
4829739066,state,MD,addr
4829739066,street,Fairmont Avenue,addr
4829739066,entrance,yes,entranc
4829739066,source,walking survey 4/2017,sourc
4829739070,city,Bethesda,addr
4829739070,country,US,addr
4829739070,housenumber,4933,addr
4829739070,postcode,20814,addr
4829739070,state,MD,addr
4829739070,street,Fairmont Avenue,addr
4829739070,amenity,restaurant,amenit
4829739070,cuisine,french,cuisin
4829739070,entrance,yes,entranc
4829739070,name,Bistro Provence,nam
4829739070,source,walking survey 4/2017,sourc
4829739070,website,http://www.bistroprovence.org/,websit
4829739078,city,Bethesda,addr
4829739078,country,US,addr
4829739078,housenumber,7715,addr
4829739078,postcode,20814,addr
4829739078,state,MD,addr
4829739078,street,Woodmont Avenue,addr
4829739078,amenity,restaurant,amenit
4829739078,cuisine,american,cuisin
4829739078,entrance,yes,entranc
4829739078,name,Woodmont Grill,nam
4829739078,source,walking survey 4/2017,sourc
4829739078,website,https://woodmontgrill.com/,websit
4829739094,city,Bethesda,addr
4829739094,country,US,addr
4829739094,housenumber,7731,addr
4829739094,postcode,20814,addr
4829739094,state,MD,addr
4829739094,street,Woodmont Avenue,addr
4829739094,amenity,restaurant,amenit
4829739094,cuisine,american,cuisin
4829739094,entrance,yes,entranc
4829739094,name,Tastee Diner,nam
4829739094,source,walking survey 4/2017,sourc
4829739094,website,https://www.tasteediner.com/,websit
4829739094,wikidata,Q7687721,wikidat
4829752366,city,Bethesda,addr
4829752366,country,US,addr
4829752366,housenumber,7925,addr
4829752366,postcode,20814,addr
4829752366,state,MD,addr
4829752366,street,Old Georgetown Road,addr
4829752366,amenity,restaurant,amenit
4829752366,cuisine,french,cuisin
4829752366,entrance,yes,entranc
4829752366,name,Le Vieux Logis,nam
4829752366,source,walking survey 4/2017,sourc
4829752366,website,http://levieuxlogisrestaurantmd.com/,websit
4829753727,city,Bethesda,addr
4829753727,country,US,addr
4829753727,housenumber,7629,addr
4829753727,postcode,20814,addr
4829753727,state,MD,addr
4829753727,street,Old Georgetown Road,addr
4829753727,amenity,cafe,amenit
4829753727,cuisine,coffee_shop,cuisin
4829753727,name,Peet's Coffee,nam
4829753727,source,walking survey 4/2017,sourc
4829756671,entrance,yes,entranc
4831584288,amenity,bench,amenit
4831584289,amenity,bench,amenit
4831584290,amenity,bench,amenit
4831584291,amenity,bench,amenit
4831584292,amenity,bench,amenit
4831584293,amenity,bench,amenit
4831584294,amenity,bench,amenit
4831584295,amenity,bench,amenit
4831584296,amenity,bench,amenit
4831584297,amenity,bench,amenit
4831584298,amenity,bench,amenit
4858139680,amenity,bar,amenit
4858139680,name,Caroline's Bar,nam
4858139680,outdoor_seating,yes,outdoor_seatin
4858139680,smoking,no,smokin
4860276045,city,Silver Spring,addr
4860276045,housenumber,8455,addr
4860276045,postcode,20910,addr
4860276045,state,MD,addr
4860276045,street,Fenton Street,addr
4860276045,internet_access,yes,internet_acces
4860276045,name,Central Silver Spring Apartments,nam
4860276045,rooms,243,room
4860276045,tourism,apartment,touris
4869969816,maxspeed,30 mph,maxspee
4869969816,traffic_sign,maxspeed,traffic_sig
4869969818,amenity,bank,amenit
4869969818,name,Old Line Bank,nam
4873126003,maxspeed,30 mph,maxspee
4873126003,traffic_sign,maxspeed,traffic_sig
4890578449,highway,bus_stop,highwa
4890578449,name,Ritchie Coliseum,nam
4890578449,public_transport,platform,public_transpor
4890578450,highway,bus_stop,highwa
4890578450,name,Union Drive at Lot 1b,nam
4890578450,public_transport,platform,public_transpor
4890578451,highway,bus_stop,highwa
4890578451,name,Valley Drive at Stadium Drive Garage,nam
4890578451,public_transport,platform,public_transpor
4890578452,highway,bus_stop,highwa
4890578452,name,Cambridge Hall,nam
4890578452,public_transport,platform,public_transpor
4890578453,highway,bus_stop,highwa
4890578453,name,Memorial Chapel,nam
4890578453,public_transport,platform,public_transpor
4890640017,highway,bus_stop,highwa
4890640017,name,Hoff Theater,nam
4890640017,public_transport,platform,public_transpor
4890640018,highway,bus_stop,highwa
4890640018,name,Union Lane & Fieldhouse Drive,nam
4890640018,public_transport,platform,public_transpor
4890640019,highway,bus_stop,highwa
4890640019,name,BioSciences Research Building,nam
4890640019,public_transport,platform,public_transpor
4890640020,highway,bus_stop,highwa
4890640020,name,Baltimore Avenue & Campus Drive,nam
4890640020,public_transport,platform,public_transpor
4890640321,highway,bus_stop,highwa
4890640321,name,University Club Apartments,nam
4890640321,public_transport,platform,public_transpor
4890640322,highway,bus_stop,highwa
4890640322,name,University View,nam
4890640322,public_transport,platform,public_transpor
4890640323,highway,bus_stop,highwa
4890640323,name,Baltimore Avenue at The Varsity,nam
4890640323,public_transport,platform,public_transpor
4892183785,highway,bus_stop,highwa
4892183785,name,Regents Drive & Stadium Drive,nam
4892183785,public_transport,platform,public_transpor
4892183786,highway,bus_stop,highwa
4892183786,name,Regents Drive & Farm Drive,nam
4892183786,public_transport,platform,public_transpor
4892183787,highway,bus_stop,highwa
4892183787,name,Regents Drive at Xfinity Center,nam
4892183787,public_transport,platform,public_transpor
4892183788,highway,bus_stop,highwa
4892183788,name,Regents Drive & Paint Branch Drive,nam
4892183788,public_transport,platform,public_transpor
4892183789,highway,bus_stop,highwa
4892183789,name,Shuttle-UM Base,nam
4892183790,highway,bus_stop,highwa
4892183790,name,Paint Branch Drive at Lot 4b,nam
4892183790,public_transport,platform,public_transpor
4892183791,highway,bus_stop,highwa
4892183791,name,Courtyards #300,nam
4892183791,public_transport,platform,public_transpor
4892183792,highway,bus_stop,highwa
4892183792,name,Courtyards #400,nam
4892183792,public_transport,platform,public_transpor
4892183793,highway,bus_stop,highwa
4892183793,name,Courtyards #500,nam
4892183793,public_transport,platform,public_transpor
4892183794,highway,bus_stop,highwa
4892183794,name,Greenmead Drive at Maryland 4-H,nam
4892183794,public_transport,platform,public_transpor
4892183795,highway,bus_stop,highwa
4892183795,name,Greenmead Drive & Metzerott Road,nam
4892183795,public_transport,platform,public_transpor
4892183796,highway,bus_stop,highwa
4892183796,name,Regents Drive & Farm Drive,nam
4892183796,public_transport,platform,public_transpor
4892306506,highway,bus_stop,highwa
4892306506,name,Denton Hall,nam
4892306506,public_transport,platform,public_transpor
4892306507,highway,bus_stop,highwa
4892306507,name,Graduate Hills at 3424 Tulane Drive,nam
